days,Multiplication,change 1,change 2,change 3,Count Diff,Top,Classification,ID
1,7.020812577,0.949086513,1.037903805,0.973382886,3,0.27097584,1,631
1,7.189091444,1.010781671,0.994497743,0.970361307,3,0.347701546,1,631
2,7.914206,0.962885447,0.969285132,0.919637883,12,0.388092324,1,631
1,7.002560437,1.006321113,1.026200873,1.041822255,40,0.449025253,1,631
1,7.057443365,1.005164515,0.990230171,0.959887287,3,0.467667139,1,632
2,7.658940359,1.018027572,0.915754747,0.951126018,4,0.413416803,1,632
10,8.187311039,1.058605581,0.909413708,0.896899099,8,0.341177699,1,633
1,7.192632517,0.960920455,1.000960637,0.822685789,1,0.548876,0,633
5,8.25542072,0.949118045,1.403288203,1.898113218,1,0.361687172,0,634
1,7.969065997,1.000652742,0.985765125,0.755877032,3,0.376957586,1,634
10,8.723743847,0.956953642,0.98789879,0.952004517,2,0.326799281,1,634
4,8.726004938,1.003827751,0.890917266,0.806451613,1,0.467237224,0,634
2,7.801413494,0.995391876,1.037160719,0.893599946,3,0.311376558,1,635
1,7.204120125,0.935371982,0.990720613,0.903032148,2,0.654749394,1,636
6,8.671824793,0.965136635,0.784161122,1.088300741,2,0.715258826,1,637
2,7.690779184,0.973121985,1.001173709,1.052009456,8,0.899114286,1,637
5,7.970818745,1.009095149,0.995533615,0.904215457,4,0.508694937,1,637
3,8.520704704,0.919718582,0.991366866,1.184127669,1,0.375978947,0,638
1,7.378075096,1.026928528,0.998978758,1.043541364,2,0.853363347,1,638
2,7.537549715,0.981586402,0.980926431,0.90819209,9,0.736639367,1,639
2,7.540923672,0.985304936,0.917024786,0.999334206,3,0.439983088,1,640
1,7.30867549,0.97194079,0.972573816,1.072652464,1,0.284131853,0,640
1,7.189214098,0.966820276,1.009822264,1.008571429,2,0.77030015,1,640
1,7.38159572,0.987416107,0.979903537,0.920502092,2,0.553503394,1,640
13,8.487067262,0.978021978,1,0.907125701,4,0.614945815,1,640
9,7.97073623,0.962287869,0.928888889,0.858179619,3,0.848737626,1,641
5,7.871041273,1.022660819,0.888705416,1.102220771,6,0.902998479,1,641
3,7.959914401,0.994656864,0.93876619,0.963457741,2,0.425894044,1,642
1,7.837338466,1.036494541,0.969648852,1.061370663,3,0.34509575,1,642
10,8.190943939,0.979338552,1.038410596,0.881614879,16,0.449729499,1,642
2,8.696107106,1.019607899,0.90154969,1.062094539,1,0.412382596,0,643
3,8.794662718,1.003960392,0.94410658,0.998900149,3,0.564339853,1,644
7,8.269824272,0.996844624,0.940829884,1.10330371,1,0.325658187,0,644
10,8.30471943,1.004950495,1.048387097,0.876995551,6,0.583360828,1,644
15,8.763186461,1.000607547,0.632406284,1.183386825,1,0.440413797,0,645
2,7.414238751,0.999075216,1.019218847,0.96495782,3,0.693213572,1,645
1,7.897520373,1.028307692,1.016832918,0.970384373,7,0.694561137,1,645
2,8.050011637,0.987654321,0.983862292,0.939293598,29,0.581506748,1,645
1,7.406939462,1.066323613,1.003384121,0.876312955,1,0.565332591,0,646
4,8.028335738,0.97582205,0.997279248,0.732002118,1,0.387302897,0,646
4,7.708295903,1.007168509,1.141289402,1.572687243,1,0.292351902,0,647
1,7.443854892,0.99780461,1.005327651,0.861512792,1,0.489252094,0,647
8,8.860242908,0.960251104,0.888227697,0.976919168,2,0.566800379,1,648
1,7.585694808,1.021413276,0.942746751,1.095837703,1,0.45978363,0,648
7,8.398215759,1.043270994,0.910874054,0.966457018,9,0.412437602,1,648
5,8.421181104,1.04036635,0.932624113,1.126715608,5,0.85164286,1,648
1,8.02933493,0.99089101,1.065838051,1.613610873,1,0.539799067,0,649
5,7.920984437,1.11239446,1.290683467,1.782221126,1,0.376616595,0,649
1,7.130393823,0.976770734,0.960583731,0.703706159,1,0.648526185,0,649
10,8.252714766,1.01597582,1.027152512,0.870953199,7,0.861351154,1,649
1,7.000461766,1.047367717,0.999077812,1.076038128,1,0.551564035,0,650
1,7.429017761,1.026761194,0.991973511,1.00581578,2,0.37067276,1,650
2,8.258750541,0.984420425,1.029818125,0.973470493,3,0.346685124,1,650
19,8.684725974,0.991538819,1.079613993,1.017354877,1,0.431808049,0,651
9,8.484021022,0.99925759,1.140552985,1.551938066,1,0.387874018,0,652
4,8.472201251,0.953307393,1.048942598,0.972491885,1,0.367793967,0,652
1,7.388450758,1.088742394,0.989533777,0.994936709,1,0.860567585,0,652
1,7.564558516,0.982841455,0.966666667,0.948299953,2,0.724904979,1,652
1,7.230909871,0.988428518,0.982764943,0.967387321,19,0.336939976,1,653
2,7.938286871,1.00399419,1.018545455,0.979517191,25,1.062452756,1,653
10,8.427246131,1.031551686,1.003110491,0.940091202,1,0.4979479,0,654
2,7.773123906,0.991020252,1.010436799,0.75243477,3,0.432593835,1,654
2,7.867925178,0.992398374,0.941366224,0.78876491,7,0.342904075,1,654
4,7.67392322,1.011022348,0.968762052,1.003491078,8,0.444737594,1,654
19,8.586987855,0.963087248,0.935923108,0.886877845,5,0.445982795,1,655
4,8.329087359,0.94490043,0.88647116,1.24272728,1,0.268002609,0,656
10,7.789640066,1.008264463,1.337585008,1.910017021,1,0.372483431,0,656
3,8.520807484,1.029876977,1.065060241,0.957843137,2,0.771323956,1,656
1,7.535949633,1.014072495,0.988313856,0.833617747,20,0.760990845,1,656
1,7.013623534,0.946093564,0.968772348,0.836326321,6,0.977630519,1,657
7,7.62302247,0.980756615,0.936812963,0.817536534,6,0.851542656,1,657
1,7.024302729,0.994520548,0.982958755,0.991073642,4,0.721296142,1,657
2,8.07395083,1.001289161,1.045777808,1.00066872,2,0.311450099,1,658
2,7.467443879,1.003200732,1.015733457,1.004716945,10,0.52379727,1,658
3,8.430576349,0.964510166,0.999631811,0.868752402,2,0.390885993,1,659
1,8.078653699,0.977584003,1.034358465,0.813811231,9,0.54667646,1,660
2,7.921507686,1.02272166,1.055053191,0.977990966,2,0.391318972,1,661
1,7.64568353,1.01510574,1.022053232,1.057401813,1,0.40475498,0,662
1,7.343317628,1.03985056,1,1.027777778,1,0.273585904,0,662
2,9.431473537,1.072619048,1.072151899,0.965605096,3,0.839999627,1,662
1,8.846092522,0.96969697,1.007194245,0.754887218,1,1.049772125,0,663
1,9.476987448,0.987654321,1.006289308,0.896153846,9,1.027593819,1,663
10,9.01590825,0.988023952,0.912,0.849411765,3,1.055145462,1,663
4,9.852289513,1,0.913580247,1.060606061,3,1.007849294,1,663
6,9.324134263,1.027027027,1.074,1.07,1,0.734132155,0,664
16,9.346879006,1.005747126,1.261538462,0.900900901,8,0.914900251,1,664
2,7.247503456,1.003987241,0.996108949,1.03875969,3,0.399726614,1,664
6,7.63842268,1.002777092,0.986922311,0.999244648,3,0.323394933,1,665
7,8.126946883,0.987157034,1.057934501,1.068266786,46,0.426740534,1,665
12,9.621610001,0.996761604,1.002020552,1.304445957,4,0.292976167,1,666
1,7.370905519,0.995785671,0.990222222,1.067693246,5,0.664373486,1,666
2,8.447124245,0.983116015,1.074768055,0.894586866,8,0.292657952,1,667
6,7.474303145,1,0.969333333,0.868162701,2,0.457175059,1,668
12,8.470119533,0.958423517,0.872054477,0.868411926,1,0.663923075,0,669
2,8.617133977,0.959292648,1,1.682934535,1,0.461457188,0,669
5,7.902519152,1.033862131,1.189227953,1.669565217,1,0.704861629,0,669
6,7.783571231,0.959807074,1.074913751,0.865389463,5,0.511618776,1,669
2,7.162156004,1.039930556,1.001544799,0.946935981,1,0.57042384,0,669
5,8.407697085,0.967142517,0.728115683,1.112981431,1,0.289738375,0,670
3,8.135503421,1.03994761,0.912135089,0.903648803,5,0.670542961,1,670
10,9.841578174,1.082191781,1.118461538,1.109923664,2,0.992637061,1,671
1,7.325264251,0.927536232,1.019117647,0.792857143,7,0.340378826,1,672
2,7.396343041,0.987804878,0.973809524,0.876042908,3,0.611013473,1,672
10,8.319135164,1.002105263,1.017142857,1.166182874,1,0.95720076,0,672
9,9.378072491,0.993076923,0.948905109,1.047101449,3,1.030018458,1,673
5,7.446411305,0.991431697,0.889889069,1.07444263,5,0.604006381,1,674
3,8.280882667,1.055563292,0.968968692,0.901928097,5,0.906941716,1,674
1,7.597804214,0.982332155,0.968442835,0.849230742,1,0.869958087,0,675
1,7.848637789,1.035287256,0.969435954,0.847092199,1,0.332386207,0,675
3,7.182399017,0.983351806,1.03355707,0.769067855,4,0.505469926,1,676
4,9.104900822,0.973786408,1.138983051,0.924379185,4,0.422501996,1,676
7,7.970109842,1.023026316,1,0.840446487,7,0.610946979,1,676
10,8.036630293,0.952575634,1.078729883,0.842152091,7,1.060387419,1,677
2,7.736786359,1.013263666,0.981363997,0.983678344,2,0.830186746,1,677
5,8.001390649,0.901528752,0.830681842,1.194835742,1,0.363501344,0,678
2,7.828607606,0.96835443,0.966869764,1.038838612,4,0.380028998,1,678
5,8.996539692,1.023328781,0.830821344,1.158747222,1,0.330946918,0,679
1,7.120301909,1.067993367,0.972640761,1.10488959,17,0.406274374,1,679
3,8.075821251,0.981114247,1.015531874,1.220189255,2,0.695780144,1,680
1,7.219714476,1.003706642,0.966316815,1.215646453,1,0.389533061,0,680
1,7.043523987,0.834025608,1.213866562,1.358999026,1,0.404720214,0,680
10,8.129815945,0.97513089,1.068917197,1.112903226,1,1.054252866,0,680
2,7.874152942,0.959733488,1.08248439,0.920154537,5,0.567411395,1,681
9,7.94167985,0.984631414,1.066027689,0.855791962,5,0.311474502,1,681
2,7.120542483,0.989036206,0.971638142,0.985518293,12,0.224194158,1,681
2,7.351377137,1.023267158,1.062162809,1.085843327,1,0.38592461,0,682
4,7.43622865,0.993243854,0.936,0.927977839,7,0.406749008,1,682
3,7.583337649,1.003185841,0.950465066,0.848941441,11,0.512266079,1,683
21,9.556281463,0.994411006,0.985043595,0.847007224,6,0.781182374,1,683
10,7.576773687,1.066728957,1.15031937,1.03988,2,0.83164744,1,684
1,7.487596857,0.983649011,0.981383331,0.784239924,27,0.699568391,1,684
2,7.76618538,1.028405122,1.062633095,0.829562407,5,0.471781468,1,685
1,7.959554728,0.9711647,0.988689154,0.807118479,1,0.547195038,0,685
8,7.843088648,1.002223508,1.20193267,1.475496697,1,0.44199399,0,686
3,10,1.002205072,0.985948116,0.984025559,3,0.818378728,1,687
1,7.039346699,0.981343343,1.020149592,1.129084495,4,0.987469387,1,688
5,7.406294081,1.017754896,0.799474838,1.050182265,1,0.754040737,0,688
1,7.107547348,0.970263008,1.034968689,1.072135282,4,0.925487764,1,688
4,7.445216066,0.967004381,0.944809763,1.07950229,6,1.07322457,1,688
3,8.121032804,1.024490319,0.947077883,0.957714959,2,0.477774421,1,688
1,7.183498804,0.993769162,0.984492344,0.965097884,1,0.44883637,0,688
1,7.941599038,1.046860356,0.985492291,1.261398172,1,0.495939777,0,689
7,8.635862809,0.998079385,1.258246179,0.917981073,2,0.423408872,1,689
10,8.140247563,1.009391304,0.970711297,0.88,2,0.644476439,1,689
2,7.269285721,1.034482759,0.9330493,0.927127985,2,0.590866856,1,689
17,9.768288058,0.99077937,0.77323912,0.913704443,1,0.325314285,0,690
7,8.289177994,0.915525142,0.652844381,1.180471396,1,0.426608965,0,691
1,7.526573864,1.027338138,0.878306867,1.896508625,1,0.341306158,0,691
13,8.522169158,1.09875,1.359240078,2.1633663,1,0.313752568,0,691
3,8.851576758,0.98630137,0.950394589,0.779294642,1,0.362682539,0,691
2,7.044856438,1.034161491,0.916722185,1.067909454,3,0.671025327,1,691
1,8.669701411,1.037138216,1.020189227,0.747317795,2,0.915819698,1,692
1,7.282264784,0.895807729,0.965887262,0.90036777,2,0.840788131,1,692
4,8.158718625,1.074800941,0.80540414,0.999312585,1,0.659954407,0,693
1,8.229015568,1.005111168,0.980725907,0.783483887,4,0.361638333,1,693
7,8.646902786,1.00276032,2.016267005,0.869079105,9,0.3541296,1,694
1,8.151679643,1,1.015352067,1.045858372,8,0.583044352,1,694
17,9.696845846,0.995769669,1.108145907,1.097061831,5,0.974033206,1,695
1,7.865189104,0.962881811,0.983459854,1.018330468,3,0.714535037,1,696
3,7.705882361,0.993947778,0.994458028,0.842000991,4,0.341023995,1,696
2,8.172329296,0.963657341,0.971799525,0.827903683,1,0.603993729,0,696
3,8.304198021,0.996066863,0.986341463,0.938174681,5,0.635262237,1,697
3,7.886108863,1.059483733,0.878640775,1.349565191,1,0.479385834,0,698
7,8.361441854,1.044250205,1.125641026,0.834164589,2,0.551172799,1,698
2,9.20944015,1.01087942,1.046632124,0.918124563,6,0.226396983,1,698
5,7.820113821,1.00257732,0.995963673,0.906624935,4,0.298106287,1,699
3,8.522910451,,1.001051525,1.027475376,5,0.422415046,1,699
4,8.471795498,0.980306346,0.994629431,1.045168067,43,0.991027201,1,699
5,8.741299777,1,1.089494163,0.857368006,2,0.93789093,1,700
9,8.863216348,0.968670894,1.008196729,0.753196525,1,0.662954484,0,701
1,7.317157323,1.044494372,0.877662672,1.355060068,1,0.833208859,0,701
4,8.729783645,0.984022402,0.95956405,0.663903924,2,0.384899685,1,701
1,7.38857753,1.019437157,0.984642857,0.775094065,2,0.272675094,1,701
10,7.919150512,1.001706485,1.096823574,0.888867562,3,0.845966041,1,702
5,7.563336794,0.988305942,1.121942446,1.052236136,4,0.28469295,1,702
2,8.8465508,0.993538913,0.973082489,0.897856242,7,0.875659974,1,702
3,7.677132964,1.040209219,0.997764293,0.786666667,2,0.593047664,1,703
3,8.344002224,0.981843097,0.931746032,0.909570957,7,0.313173062,1,703
5,9.290525238,0.998657268,1.08310153,0.940510966,12,0.469137948,1,704
10,8.78760805,0.973211657,0.975484607,0.863979118,19,0.429972973,1,704
10,8.766043928,1.028059164,0.808181488,0.997242559,1,0.370236912,0,705
2,7.325258696,0.988462243,0.984220888,1.312661053,1,0.387362152,0,705
10,9.43563221,1.039202981,1.019312967,1.169979927,2,0.316534062,1,705
1,7.881903625,0.993615889,1.03275069,1.208567153,4,0.443621963,1,705
5,7.767393302,1.052360667,1.020955425,1.089059432,6,0.361897009,1,705
1,7.114223794,1.023125319,0.975822368,1.092030515,4,0.820510722,1,705
4,7.272119439,0.996632997,0.971864009,1.017616753,4,0.680406691,1,705
5,8.835294024,1.058587019,1.040320098,0.853747729,1,0.565480331,0,706
2,8.246867667,0.981852913,0.969868173,0.915518825,4,0.240940102,1,707
11,9.624494904,0.999896684,1.126287765,1.030711747,8,0.752881615,1,708
1,8.674534542,1.046974821,1.031196247,1.068580542,2,0.860674809,1,709
1,10,0.987486398,0.981243301,1.033627343,4,0.286943402,1,709
3,8.139370884,0.989701615,0.931326152,0.980311161,3,0.401009368,1,710
7,8.303526917,1.062814861,0.960041904,1.034230194,3,0.60751792,1,710
3,8.038727181,1.018997197,0.957932158,0.9508221,3,0.495696486,1,710
2,7.446363662,1.052128454,0.960006083,0.934453782,1,0.534531505,0,710
2,7.593399439,0.982267407,0.927548018,1.010291934,1,0.478727308,0,711
5,8.28226223,1.023031051,1.01788159,1.131243313,1,0.530010947,0,711
6,8.269815222,0.963864903,0.93604497,0.887855295,3,0.706206667,1,712
1,7.539027286,0.999245283,0.953884739,0.918104902,2,0.518716416,1,712
1,8.380114499,1.013537906,1.014859069,0.908435583,6,0.514385222,1,712
2,7.494292688,0.995912986,1.027781561,0.910310831,7,0.389145308,1,712
7,9.196222575,0.979961464,0.934218692,0.942590286,8,0.632296751,1,712
3,7.601889138,1.013369755,0.968217213,0.961628659,1,0.566354504,0,713
1,7.280814857,0.988843464,1.014181638,0.843667803,1,0.49000675,0,713
1,7.243317385,0.953960731,1.016123379,0.90860407,3,0.587547758,1,713
4,7.613817321,0.9908,1.114329943,0.805924635,4,0.245872322,1,713
4,7.390166177,0.998782715,0.971176471,0.818732338,2,0.560518768,1,713
2,8.726969794,1.03192078,1.079281032,1.176470552,5,0.288712688,1,714
3,8.905383471,1.01426087,0.937793427,0.872804054,2,0.336670566,1,714
1,7.831697234,0.972266953,0.984536082,0.916323731,9,0.430285238,1,714
2,7.833469312,0.978947368,0.993650794,0.953477218,6,0.427328354,1,714
4,7.780078212,1.024232633,0.978604503,0.936787227,3,0.425562706,1,714
3,8.484565908,1,0.951503395,0.926005986,6,0.393929738,1,715
7,7.746382029,1.002583145,0.996909641,1.001694915,8,0.459378242,1,715
5,8.426504764,1.015625,0.997839506,0.918716911,19,0.600147935,1,715
4,9.124217575,1.02,1.054980364,1.132231405,26,0.523073085,1,715
1,7.213573675,1.075601382,0.996400808,1.411956526,1,0.353362045,0,716
4,8.646295394,1.163333333,0.831352258,1.077372263,2,0.314870901,1,717
1,7.344391622,0.912844037,0.967884828,0.681044268,4,0.526583002,1,717
3,7.994495326,0.947630857,0.819383273,1.083532196,1,0.262383482,0,718
16,9.106235885,1.091644205,0.899082569,0.936915888,1,0.287064812,0,718
3,7.352881172,0.902439024,0.938906752,0.687096774,1,0.680305608,0,718
1,7.17478877,1.04296875,0.992779783,0.961389961,3,0.72632409,1,718
3,7.992070209,1.037663171,0.998914931,0.94254356,2,0.249312673,1,719
5,7.895274983,1.025883838,0.924743444,0.882207422,7,0.379142194,1,719
1,8.30866863,0.947249985,0.983393688,0.894801994,1,0.304786434,0,720
1,7.109790873,0.942198723,0.925008867,0.94848696,3,0.42110684,1,720
1,7.952802577,1.00199071,0.97826087,0.805203019,4,0.421929003,1,721
2,7.202912994,0.982932996,1.059868421,0.828476836,35,0.396137788,1,721
1,7.343621727,1.032006029,1.006917372,1.026454009,3,0.626754768,1,722
12,8.881417906,0.903133365,0.988772483,0.982093457,1,0.388680634,0,722
1,8.420867462,1.012063492,1.054738777,0.91856236,2,0.422587425,1,723
2,7.570749861,1.0309581,0.972752771,0.926277612,4,0.514731543,1,723
1,7.019265842,0.983775462,1.076731701,1.035502959,3,0.376943016,1,723
1,7.015104235,0.960233442,1.018179314,1.1504515,7,0.400769407,1,723
20,9.252393389,0.977669405,0.897357875,1.221055939,3,0.366967621,1,724
6,8.263980293,0.988304898,1.09095071,1.030780895,7,0.412684845,1,724
7,9.6166998,0.982482321,1.007423862,1.044540758,1,0.667158232,0,725
2,8.800867726,1,1.081845238,1.025022611,16,0.3767024,1,726
1,7.401334995,0.994760678,0.989145299,0.838135593,7,0.339405467,1,727
7,8.552086764,1.03483094,0.930240579,0.880035103,10,0.272854433,1,727
1,7.26865195,0.97111245,1.046954315,0.992244125,2,0.473307313,1,728
1,7.198769771,0.987273428,0.967694567,0.942341705,6,0.40398357,1,729
6,8.525525467,1.063772776,1.058155636,0.791914051,1,0.314593298,0,729
1,7.182508424,0.9722864,0.946283996,1.021473525,1,0.633346684,0,730
3,9.339151918,0.949197822,0.915533993,1.124715879,2,0.266827805,1,730
1,7.864231144,1.03228925,0.998386446,0.840159046,4,0.47460544,1,730
2,7.865428283,0.980436746,0.992823973,1.024481334,2,0.376441156,1,731
4,8.383806325,0.996921724,1.060885609,0.905172448,22,0.384548012,1,731
1,8.169827287,1.00125523,0.998725032,0.913785745,27,0.274773846,1,731
3,7.395346597,1.018422267,1.000494966,1.00322984,1,0.234451197,0,732
1,9.545344943,0.941551724,0.966842105,0.909240924,7,0.997073538,1,732
3,7.673070925,1.006899707,0.944708475,1.052610755,1,1.093689894,0,733
4,8.033214119,1.016209057,1.041310995,1.046719676,3,0.890971719,1,734
8,8.503596197,1.008797654,0.990263158,0.959183673,2,0.464148615,1,734
2,7.661230578,1.025647805,1.004761905,0.915349887,10,0.287705155,1,734
2,8.657203109,1.084256139,0.997798973,0.79036965,5,0.245317929,1,735
11,8.705600907,0.996251874,1.109465021,0.796964738,5,0.343921048,1,735
12,8.44444067,0.98257984,0.965758714,1.215100246,1,0.608620412,0,736
1,7.339668734,0.977921586,0.945783122,1.099150126,2,0.677793567,1,736
4,8.20535571,0.995849298,1.061774744,0.927053824,12,0.326359107,1,736
5,7.916328254,1.014096663,1.046252231,0.819927971,28,0.575243246,1,736
1,7.063572227,0.993589744,1.039828113,1.144886168,2,0.719963225,1,737
1,7.727371641,1.017503704,1.016658926,0.981479835,29,0.861193098,1,737
1,7.033066477,0.984765213,1.033515079,1.144981848,2,0.874031348,1,738
2,7.741550996,0.999611172,0.981262966,1.227736502,6,0.537203173,1,738
2,7.69281559,1.017332805,1.030175775,0.9873628,28,0.64655739,1,738
1,8.947006039,0.924084642,1.008544087,1.016118414,2,0.920157745,1,739
1,7.147621456,0.961190144,0.971823192,1.545294145,1,0.590675031,0,739
1,7.227783566,0.996712329,0.995862774,0.782848507,3,0.749290755,1,739
1,7.756544205,0.98440208,0.966558573,0.8612,3,0.366584627,1,739
5,7.619356274,0.983555556,0.954273504,0.935455735,1,0.400149693,0,739
